,source_text,target_text,source_lang,target_lang,source_text_ner,target_text_ner,source_text_ner_tokens,target_text_ner_tokens
3381,What is the earliest of the 13 original US colonies to be established that was not Virginia?,アメリカ合衆国の初期の13植民地のうち、バージニア州を除いて最初の植民地はどこですか？,en,ja,"['O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['B-GPE', 'O', 'O', 'O']","['What', 'is', 'the', 'earliest', 'of', 'the', '13', 'original', 'US', 'colonies', 'to', 'be', 'established', 'that', 'was', 'not', 'Virginia', '?']","['アメリカ合衆国の初期の13植民地のうち', '、', 'バージニア州を除いて最初の植民地はどこですか', '？']"
3539,What region was returned to the rule of the world's most populous country in 1997?,1997年に、世界一人口の多い国の支配に戻った地域はどこ?,en,ja,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['B-DATE', 'I-DATE', 'O', 'O', 'O']","['What', 'region', 'was', 'returned', 'to', 'the', 'rule', 'of', 'the', ""world's"", 'most', 'populous', 'country', 'in', '1997', '?']","['1997', '年に', '、', '世界一人口の多い国の支配に戻った地域はどこ', '?']"
1057,Which baseball team plays in the American League East and plays home games at Fenway Park?,アメリカン・リーグ・イーストでプレーをした、フェンウェー・パークでホーム・ゲームをプレーした野球チームは何ですか？,en,ja,"['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-FAC', 'I-FAC', 'O']","['B-NORP', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O']","['Which', 'baseball', 'team', 'plays', 'in', 'the', 'American', 'League', 'East', 'and', 'plays', 'home', 'games', 'at', 'Fenway', 'Park', '?']","['アメリカン', '・', 'リーグ', '・', 'イーストでプレーをした', '、', 'フェンウェー', '・', 'パークでホーム', '・', 'ゲームをプレーした野球チームは何ですか', '？']"
1425,"Which series has more books, Harry Potter or The Hunger Games?","""ハリー・ポッターシリーズとハンガーゲームシリーズでは、より多くの本が出版されてるのはどちらか？""",en,ja,"['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O']","['Which', 'series', 'has', 'more', 'books', ',', 'Harry', 'Potter', 'or', 'The', 'Hunger', 'Games', '?']","['""', 'ハリー', '・', 'ポッターシリーズとハンガーゲームシリーズでは', '、', 'より多くの本が出版されてるのはどちらか', '？', '""']"
1702,Was there a character called Pip in Great Expectations?,『大いなる遺産』の中にピップというキャラクターが登場しますか？,en,ja,"['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['Was', 'there', 'a', 'character', 'called', 'Pip', 'in', 'Great', 'Expectations', '?']","['『', '大いなる遺産', '』', 'の中にピップというキャラクターが登場しますか', '？']"
1562,Which book in the Hitchhiker's Guide to the Galaxy series was released in 1992?,銀河ヒッチハイクガイドシリーズで、1992年に出版された本はどれか？,en,ja,"['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['B-WORK_OF_ART', 'O', 'B-DATE', 'I-DATE', 'O']","['Which', 'book', 'in', 'the', ""Hitchhiker's"", 'Guide', 'to', 'the', 'Galaxy', 'series', 'was', 'released', 'in', '1992', '?']","['銀河ヒッチハイクガイドシリーズで', '、', '1992', '年に出版された本はどれか', '？']"
473,Did Titanic win Best Picture in 1998?,タイタニックは1998年に作品賞を受賞していますか?,en,ja,"['O', 'B-WORK_OF_ART', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'B-DATE', 'O']","['O', 'O']","['Did', 'Titanic', 'win', 'Best', 'Picture', 'in', '1998', '?']","['タイタニックは1998年に作品賞を受賞していますか', '?']"
2818,Who was West Virginia's longest serving senator?,在任期間が最も長かったウェストバージニア州の上院議員は誰ですか？,en,ja,"['O', 'O', 'B-GPE', 'I-GPE', 'O', 'O', 'O', 'O']","['O', 'O']","['Who', 'was', 'West', ""Virginia's"", 'longest', 'serving', 'senator', '?']","['在任期間が最も長かったウェストバージニア州の上院議員は誰ですか', '？']"
3803,Did the Germans win World War 2?,ドイツ人は第二次世界大戦に勝ったの?,en,ja,"['O', 'O', 'B-NORP', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O']","['B-NORP', 'O']","['Did', 'the', 'Germans', 'win', 'World', 'War', '2', '?']","['ドイツ人は第二次世界大戦に勝ったの', '?']"
4267,Who is the manager of Premier League club Leicester City and is a Northern Irish professional football manager?,プレミアリーグのレスター・シティのマネージャーで北アイルランドのプロサッカーのマネージャーをしているのは誰？,en,ja,"['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-NORP', 'I-NORP', 'O', 'O', 'O', 'O']","['B-ORG', 'O', 'O', 'O']","['Who', 'is', 'the', 'manager', 'of', 'Premier', 'League', 'club', 'Leicester', 'City', 'and', 'is', 'a', 'Northern', 'Irish', 'professional', 'football', 'manager', '?']","['プレミアリーグのレスター', '・', 'シティのマネージャーで北アイルランドのプロサッカーのマネージャーをしているのは誰', '？']"
5009,How many Academy Awards did Saving Private Ryan win?,プライベートライアンが勝ったアカデミー賞はいくつですか？,en,ja,"['O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O']","['How', 'many', 'Academy', 'Awards', 'did', 'Saving', 'Private', 'Ryan', 'win', '?']","['プライベートライアンが勝ったアカデミー賞はいくつですか', '？']"
3032,Has Sledgehammer games produced a Call of Duty title?,スレッジハンマー・ゲームズがコールオブドゥーティを制作したことがありますか？,en,ja,"['O', 'B-ORG', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['O', 'O', 'O', 'O']","['Has', 'Sledgehammer', 'games', 'produced', 'a', 'Call', 'of', 'Duty', 'title', '?']","['スレッジハンマー', '・', 'ゲームズがコールオブドゥーティを制作したことがありますか', '？']"
4523,"Which African country is smaller in size, Gambia or Rwanda?","""ガンビアとルワンダと、どのアフリカ国がより小さいのですか？""",en,ja,"['O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-GPE', 'O']","['O', 'B-GPE', 'O', 'O', 'O', 'O']","['Which', 'African', 'country', 'is', 'smaller', 'in', 'size', ',', 'Gambia', 'or', 'Rwanda', '?']","['""', 'ガンビアとルワンダと', '、', 'どのアフリカ国がより小さいのですか', '？', '""']"
469,Did George Lucas direct Star Wars: The Force Awakens?,「スターウォーズ フォースの覚醒」を監督したのは ジョージ・ルーカスですか?,en,ja,"['O', 'B-PERSON', 'I-PERSON', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O']","['Did', 'George', 'Lucas', 'direct', 'Star', 'Wars:', 'The', 'Force', 'Awakens', '?']","['「', 'スターウォーズ', 'フォースの覚醒', '」', 'を監督したのは', 'ジョージ', '・', 'ルーカスですか', '?']"
4173,When did Guns N' Roses win their first American Music Awards?,ガンズ・アンド・ローゼズが最初にアメリカの音楽賞を受賞したのはいつでしたか？,en,ja,"['O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORDINAL', 'B-ORG', 'I-ORG', 'I-ORG', 'O']","['O', 'O', 'O', 'O', 'O', 'O']","['When', 'did', 'Guns', ""N'"", 'Roses', 'win', 'their', 'first', 'American', 'Music', 'Awards', '?']","['ガンズ', '・', 'アンド', '・', 'ローゼズが最初にアメリカの音楽賞を受賞したのはいつでしたか', '？']"
1618,What is the last book in The Lord of the Rings?,指輪物語の最後の本はなんですか？,en,ja,"['O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['B-WORK_OF_ART', 'O']","['What', 'is', 'the', 'last', 'book', 'in', 'The', 'Lord', 'of', 'the', 'Rings', '?']","['指輪物語の最後の本はなんですか', '？']"
4557,How many major rivers are there in Africa?,アフリカにはどれぐらいの主要河川がありますか？,en,ja,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['B-LOC', 'O']","['How', 'many', 'major', 'rivers', 'are', 'there', 'in', 'Africa', '?']","['アフリカにはどれぐらいの主要河川がありますか', '？']"
5176,What actor has the most nominations for an Academy Award?,アカデミー賞に最も多くノミネートされたのはどの俳優ですか？,en,ja,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['O', 'O']","['What', 'actor', 'has', 'the', 'most', 'nominations', 'for', 'an', 'Academy', 'Award', '?']","['アカデミー賞に最も多くノミネートされたのはどの俳優ですか', '？']"
247,Which actor played Spider-Man and was born in England?,イングランド出身で、スパイダーマンを演じた俳優は誰ですか？,en,ja,"['O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['B-GPE', 'O', 'B-WORK_OF_ART', 'O']","['Which', 'actor', 'played', 'Spider', '-', 'Man', 'and', 'was', 'born', 'in', 'England', '?']","['イングランド出身で', '、', 'スパイダーマンを演じた俳優は誰ですか', '？']"
5643,When did the first Goosebump book come out?,『グースバンプス』の第一作目はいつ出ましたか？,en,ja,"['O', 'O', 'O', 'B-ORDINAL', 'B-PERSON', 'O', 'O', 'O', 'O']","['O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'O']","['When', 'did', 'the', 'first', 'Goosebump', 'book', 'come', 'out', '?']","['『', 'グースバンプス', '』', 'の第一作目はいつ出ましたか', '？']"
5251,How many times has Harrison Ford played Indiana Jones?,ハリソン・フォードは何回インディアナ・ジョーンズを演じましたか？,en,ja,"['O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'O']","['B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O']","['How', 'many', 'times', 'has', 'Harrison', 'Ford', 'played', 'Indiana', 'Jones', '?']","['ハリソン', '・', 'フォードは何回インディアナ', '・', 'ジョーンズを演じましたか', '？']"
4502,Is North Dakota larger by area than South Dakota?,"""ノースダコタ州はサウスダコタ州より面積が大きいですか？""",en,ja,"['O', 'B-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'O']","['Is', 'North', 'Dakota', 'larger', 'by', 'area', 'than', 'South', 'Dakota', '?']","['""', 'ノースダコタ州はサウスダコタ州より面積が大きいですか', '？', '""']"
4087,Did Craig Ferguson voice act in How to Train Your Dragon?,クレイグ・ファーガソンはヒックとドラゴンで声優をしましたか?,en,ja,"['O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'O']","['B-PERSON', 'O', 'O', 'O']","['Did', 'Craig', 'Ferguson', 'voice', 'act', 'in', 'How', 'to', 'Train', 'Your', 'Dragon', '?']","['クレイグ', '・', 'ファーガソンはヒックとドラゴンで声優をしましたか', '?']"
683,"Which artist won the Grammy for Best New Artist 2021 and was born in San Antonio, Texas?","""2021年のグラミー賞最優秀新人賞に選ばれた、テキサス州サンアントニオ出身のアーティストは？""",en,ja,"['O', 'O', 'O', 'O', 'B-WORK_OF_ART', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'I-WORK_OF_ART', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'O', 'B-GPE', 'O']","['O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O']","['Which', 'artist', 'won', 'the', 'Grammy', 'for', 'Best', 'New', 'Artist', '2021', 'and', 'was', 'born', 'in', 'San', 'Antonio', ',', 'Texas', '?']","['""', '2021', '年のグラミー賞最優秀新人賞に選ばれた', '、', 'テキサス州サンアントニオ出身のアーティストは', '？', '""']"
6244,"In addition to Andrew Johnson and Donald Trump, who is the only other US president to be impeached?",アンドリュー・ジョンソンとドナルド・トランプの他に、どのアメリカ大統領が弾劾されましたか？,en,ja,"['O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O']","['B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O']","['In', 'addition', 'to', 'Andrew', 'Johnson', 'and', 'Donald', 'Trump', ',', 'who', 'is', 'the', 'only', 'other', 'US', 'president', 'to', 'be', 'impeached', '?']","['アンドリュー', '・', 'ジョンソンとドナルド', '・', 'トランプの他に', '、', 'どのアメリカ大統領が弾劾されましたか', '？']"
3552,What country in North America co-led an alliance to eventually win the global conflict beginning in 1939?,同盟を結び、1939年に始まった世界的な衝突に最終的に勝った北アメリカの国はどこ？,en,ja,"['O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","['O', 'O', 'B-DATE', 'O', 'O']","['What', 'country', 'in', 'North', 'America', 'co', '-', 'led', 'an', 'alliance', 'to', 'eventually', 'win', 'the', 'global', 'conflict', 'beginning', 'in', '1939', '?']","['同盟を結び', '、', '1939', '年に始まった世界的な衝突に最終的に勝った北アメリカの国はどこ', '？']"
1142,Who was the manager of the team that won the 1961 World Series?,１９６１年にワールドシリーズを勝ったチームのマネジャーはだれですか？,en,ja,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'B-EVENT', 'I-EVENT', 'O']","['B-DATE', 'O', 'O']","['Who', 'was', 'the', 'manager', 'of', 'the', 'team', 'that', 'won', 'the', '1961', 'World', 'Series', '?']","['１９６１', '年にワールドシリーズを勝ったチームのマネジャーはだれですか', '？']"
228,Which famous Stanley Kubrick horror movie was released in 1980 and was based on a novel by Steven King?,1980年に公開された、スティーヴン・キング原作、スタンリー・キューブリック監督の有名なホラー映画は何ですか？,en,ja,"['O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']","['B-DATE', 'I-DATE', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON']","['Which', 'famous', 'Stanley', 'Kubrick', 'horror', 'movie', 'was', 'released', 'in', '1980', 'and', 'was', 'based', 'on', 'a', 'novel', 'by', 'Steven', 'King', '?']","['1980', '年に公開された', '、', 'スティーヴン', '・', 'キング原作', '、', 'スタンリー', '・', 'キューブリック監督の有名なホラー映画は何ですか', '？']"
1477,How many Pulitzer Prizes has Booth Tarkington won?,ブース・ターキントンはピューリッツァー賞を何度受賞しているか？,en,ja,"['O', 'O', 'B-WORK_OF_ART', 'I-WORK_OF_ART', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O']","['O', 'O', 'O', 'O']","['How', 'many', 'Pulitzer', 'Prizes', 'has', 'Booth', 'Tarkington', 'won', '?']","['ブース', '・', 'ターキントンはピューリッツァー賞を何度受賞しているか', '？']"
17,Which player has won the most World Series rings?,ワールドシリーズリングスを最も多く獲得したプレイヤーは誰ですか？,en,ja,"['O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'O', 'O']","['O', 'O']","['Which', 'player', 'has', 'won', 'the', 'most', 'World', 'Series', 'rings', '?']","['ワールドシリーズリングスを最も多く獲得したプレイヤーは誰ですか', '？']"
4709,Is Mount Everest the tallest mountain in the world?,エベレストは世界で一番高い山ですか？,en,ja,"['O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O']","['Is', 'Mount', 'Everest', 'the', 'tallest', 'mountain', 'in', 'the', 'world', '?']","['エベレストは世界で一番高い山ですか', '？']"
3038,Is Apex Legends a Battle Royale game?,エーペックスレジェンズはバトルロイヤルゲーム?,en,ja,"['O', 'B-PRODUCT', 'I-PRODUCT', 'O', 'B-PRODUCT', 'I-PRODUCT', 'O', 'O']","['O', 'O']","['Is', 'Apex', 'Legends', 'a', 'Battle', 'Royale', 'game', '?']","['エーペックスレジェンズはバトルロイヤルゲーム', '?']"
742,What was the last album that Angela Gossow did vocals on for Arch Enemy?,アンジェラ・ゴソウがアーチ・エネミーのヴォーカルを務めた最後のアルバムは何？,en,ja,"['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']","['B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O']","['What', 'was', 'the', 'last', 'album', 'that', 'Angela', 'Gossow', 'did', 'vocals', 'on', 'for', 'Arch', 'Enemy', '?']","['アンジェラ', '・', 'ゴソウがアーチ', '・', 'エネミーのヴォーカルを務めた最後のアルバムは何', '？']"
2700,Who is a representative of North Carolina and is physically disabled?,ノースカロライナ州の代議士で身体的な障害を持つのは誰ですか?,en,ja,"['O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'O']","['O', 'O']","['Who', 'is', 'a', 'representative', 'of', 'North', 'Carolina', 'and', 'is', 'physically', 'disabled', '?']","['ノースカロライナ州の代議士で身体的な障害を持つのは誰ですか', '?']"
